name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Milano, Lombardia, Italia",18/12/2022,6.9,3.8,4.6,6.1,2,3.9,4.5,98.7,0.179,100,4.17,rain,0,0,15.8,8.4,239.8,1031.7,76.7,3,18.5,1.7,1,10,2022-12-18T07:58:28,2022-12-18T16:41:15,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",19/12/2022,6,1.3,5.1,5.7,1.3,4.5,4.2,93.9,0,0,0,,0,0,16.5,9,233.6,1033.2,88.8,4.1,7.8,0.6,0,10,2022-12-19T07:59:05,2022-12-19T16:41:38,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",20/12/2022,6,3.9,5.2,5.9,2.4,3.8,3.5,88.5,0,0,0,rain,0,0,17.1,9.3,237.4,1028.5,84.4,7.8,7.5,0.5,0,10,2022-12-20T07:59:40,2022-12-20T16:42:03,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",21/12/2022,7.9,4.9,5.8,7.9,3,5.1,4.8,93.8,0.185,100,12.5,rain,0,0,21.6,8.2,227.5,1021.1,75.3,6.6,8.8,0.7,0,10,2022-12-21T08:00:13,2022-12-21T16:42:31,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",22/12/2022,9,2.2,7.1,8.9,0.7,6.3,5.1,87.8,0,0,0,rain,0,0,17.6,10,264.8,1017.2,72.2,8.5,16.7,1.5,1,10,2022-12-22T08:00:43,2022-12-22T16:43:01,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",23/12/2022,10,5.9,7.7,9,4.4,7.1,6.6,93.2,0,0,0,,0,0,23.6,8.4,244.4,1015.5,84.5,6,14.9,1.3,1,10,2022-12-23T08:01:10,2022-12-23T16:43:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",24/12/2022,9,7.8,8.4,8.9,7.2,8,7.9,96.8,0,0,0,,0,0,24,8.2,76.9,1017.4,89.4,3.5,7.5,0.7,1,10,2022-12-24T08:01:35,2022-12-24T16:44:10,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",25/12/2022,9.9,7.8,9,9.9,7.8,8.8,8.1,93.9,0,0,0,,0,0,24.4,7.4,226.8,1023.9,90,4.6,10.4,0.9,1,10,2022-12-25T08:01:58,2022-12-25T16:44:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",26/12/2022,9.9,8.8,9.3,9.9,7.9,8.9,9.2,99.2,0.179,100,4.17,rain,0,0,16.8,8.7,246.8,1024.9,90.7,4.7,7.4,0.7,0,10,2022-12-26T08:02:18,2022-12-26T16:45:28,0.1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"16080099999,16076099999,D6875,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",27/12/2022,12.4,4.4,7.6,12.4,4.4,6.9,6.6,94.1,0,0,0,,0,0,18.8,9.9,19.3,1025.2,54.6,4.1,16.3,1.4,1,10,2022-12-27T08:02:35,2022-12-27T16:46:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",28/12/2022,9.9,5.9,7.6,9.9,4.9,7.4,7.3,97.7,0.179,100,4.17,rain,0,0,12.7,7.3,318,1025.8,89.7,4.6,9.1,0.6,1,10,2022-12-28T08:02:50,2022-12-28T16:46:55,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",29/12/2022,8.9,6.9,8,8.9,6.9,7.9,7.3,95.3,0,0,0,rain,0,0,14.3,7.4,171.9,1021.9,86,4.3,10.2,0.8,0,10,2022-12-29T08:03:02,2022-12-29T16:47:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",30/12/2022,8.9,6.9,8.1,8.9,5.8,7.7,8,99.1,1.817,100,37.5,rain,0,0,18.1,7.5,184.6,1021.9,92.9,4,4.8,0.3,0,10,2022-12-30T08:03:12,2022-12-30T16:48:31,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"16080099999,16076099999,D6875,AV128,16066099999,06777099999,06771099999,LIML"
"Milano, Lombardia, Italia",31/12/2022,9,5.8,7.5,9,5,7,6.7,94.5,0.022,100,25,rain,0,0,19.6,8.2,237.1,1029.1,78.1,6.9,11.6,0.9,1,10,2022-12-31T08:03:19,2022-12-31T16:49:22,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"16080099999,16076099999,AV128,16066099999,06777099999,06771099999,LIML"
